Name,Chromatic,Clique,CR==CL,Ind,n,m,MinD,MaxD
"{Circulant, {20, {1, 2, 3, 4, 5, 6, 7, 8, 10}}}",10,10,True,2,20,170,17,17
"{Circulant, {20, {1, 2, 3, 4, 5, 6, 7, 9, 10}}}",12,8,False,2,20,170,17,17
"{Circulant, {20, {1, 2, 3, 4, 5, 7, 8, 9, 10}}}",10,10,True,2,20,170,17,17
"{Circulant, {20, {1, 2, 3, 4, 6, 7, 8, 9, 10}}}",10,10,True,2,20,170,17,17
"{CocktailParty, 10}",10,10,True,2,20,180,18,18
"{Complete, 20}",20,20,True,1,20,190,19,19
"{CompleteBipartite, {2, 18}}",2,2,True,18,20,36,2,18
"{CompleteBipartite, {3, 17}}",2,2,True,17,20,51,3,17
"{CompleteBipartite, {4, 16}}",2,2,True,16,20,64,4,16
"{CompleteBipartite, {5, 15}}",2,2,True,15,20,75,5,15
"{CompleteBipartite, {6, 14}}",2,2,True,14,20,84,6,14
"{CompleteBipartite, {7, 13}}",2,2,True,13,20,91,7,13
"{CompleteBipartite, {8, 12}}",2,2,True,12,20,96,8,12
"{CompleteBipartite, {9, 11}}",2,2,True,11,20,99,9,11
"{CompleteBipartite, {10, 10}}",2,2,True,10,20,100,10,10
"{CompleteTripartite, {1, 9, 10}}",3,3,True,10,20,109,10,19
"{CompleteTripartite, {2, 8, 10}}",3,3,True,10,20,116,10,18
"{CompleteTripartite, {2, 9, 9}}",3,3,True,9,20,117,11,18
"{CompleteTripartite, {3, 7, 10}}",3,3,True,10,20,121,10,17
"{CompleteTripartite, {3, 8, 9}}",3,3,True,9,20,123,11,17
"{CompleteTripartite, {4, 6, 10}}",3,3,True,10,20,124,10,16
"{CompleteTripartite, {4, 7, 9}}",3,3,True,9,20,127,11,16
"{CompleteTripartite, {4, 8, 8}}",3,3,True,8,20,128,12,16
"{CompleteTripartite, {5, 5, 10}}",3,3,True,10,20,125,10,15
"{CompleteTripartite, {5, 6, 9}}",3,3,True,9,20,129,11,15
"{CompleteTripartite, {5, 7, 8}}",3,3,True,8,20,131,12,15
"{CompleteTripartite, {6, 6, 8}}",3,3,True,8,20,132,12,14
"{CompleteTripartite, {6, 7, 7}}",3,3,True,7,20,133,13,14
"{Cone, {10, 10}}",3,3,True,10,20,110,10,12
"{CrossedPrism, 10}",2,2,True,10,20,30,3,3
"CrossingNumberGraph6B",2,2,True,10,20,30,3,3
"CrossingNumberGraph6C",2,2,True,10,20,30,3,3
"{Crown, 10}",2,2,True,10,20,90,9,9
"{Cubic, {20, 1}}",2,2,True,10,20,30,3,3
"{Cubic, {20, 2}}",3,2,False,8,20,30,3,3
"{Cubic, {20, 3}}",3,2,False,9,20,30,3,3
"{CubicTransitive, 25}",2,2,True,10,20,30,3,3
"{CubicTransitive, 28}",3,2,False,8,20,30,3,3
"{Cycle, 20}",2,2,True,10,20,20,2,2
"DesarguesGraph",2,2,True,10,20,30,3,3
"DodecahedralGraph",3,2,False,8,20,30,3,3
"{EdgeTransitive, {20, 6}}",2,2,True,15,20,30,2,6
"{EdgeTransitive, {20, 7}}",2,2,True,16,20,32,2,8
"{EdgeTransitive, {20, 13}}",2,2,True,16,20,48,3,12
"{EdgeTransitive, {20, 14}}",2,2,True,12,20,48,4,6
"{EdgeTransitive, {20, 15}}",2,2,True,12,20,48,4,6
"{EdgeTransitive, {20, 16}}",2,2,True,12,20,48,4,6
"{EdgeTransitive, {20, 17}}",2,2,True,12,20,48,4,6
"{EdgeTransitive, {20, 20}}",4,3,False,6,20,60,6,6
"{EdgeTransitive, {20, 21}}",3,2,False,8,20,60,6,6
"{EdgeTransitive, {20, 24}}",2,2,True,15,20,60,4,12
"{EdgeTransitive, {20, 25}}",2,2,True,10,20,60,6,6
"{EdgeTransitive, {20, 27}}",2,2,True,12,20,72,6,9
"{EdgeTransitive, {20, 38}}",5,4,False,4,20,120,12,12
"{Empty, 20}",1,1,True,20,20,0,0,0
"{Firecracker, {4, 5}}",2,2,True,14,20,19,1,4
"{Firecracker, {5, 4}}",2,2,True,13,20,19,1,3
"FlowerSnarkJ5",3,2,False,9,20,30,3,3
"FolkmanGraph",2,2,True,10,20,40,4,4
"{GeneralizedPetersen, {10, 4}}",3,2,False,8,20,30,3,3
"{Grid, {4, 5}}",2,2,True,10,20,31,2,4
"{Grid, {2, 2, 5}}",2,2,True,10,20,36,3,4
"{Haar, 523}",2,2,True,10,20,40,4,4
"{Haar, 525}",2,2,True,10,20,40,4,4
"{Haar, 527}",2,2,True,10,20,50,5,5
"{Haar, 531}",2,2,True,10,20,40,4,4
"{Haar, 533}",2,2,True,10,20,40,4,4
"{Haar, 535}",2,2,True,10,20,50,5,5
"{Haar, 539}",2,2,True,10,20,50,5,5
"{Haar, 547}",2,2,True,10,20,40,4,4
"{Haar, 551}",2,2,True,10,20,50,5,5
"{Haar, 555}",2,2,True,10,20,50,5,5
"{Haar, 558}",2,2,True,10,20,50,5,5
"{Haar, 559}",2,2,True,10,20,60,6,6
"{Haar, 563}",2,2,True,10,20,50,5,5
"{Haar, 565}",2,2,True,10,20,50,5,5
"{Haar, 567}",2,2,True,10,20,60,6,6
"{Haar, 571}",2,2,True,10,20,60,6,6
"{Haar, 575}",2,2,True,10,20,70,7,7
"{Haar, 591}",2,2,True,10,20,60,6,6
"{Haar, 599}",2,2,True,10,20,60,6,6
"{Haar, 607}",2,2,True,10,20,70,7,7
"{Haar, 631}",2,2,True,10,20,70,7,7
"{Haar, 683}",2,2,True,10,20,60,6,6
"{Haar, 687}",2,2,True,10,20,70,7,7
"{Haar, 703}",2,2,True,10,20,80,8,8
"Hexane",2,2,True,14,20,19,1,4
"{Incidence, {{10, 3}, 3}}",2,2,True,10,20,30,3,3
"{Incidence, {{10, 3}, 4}}",2,2,True,10,20,30,2,4
"{Incidence, {{10, 3}, 5}}",2,2,True,10,20,30,3,3
"{Incidence, {{10, 3}, 7}}",2,2,True,10,20,30,3,3
"{Incidence, {{10, 3}, 8}}",2,2,True,10,20,30,3,3
"{Incidence, {{10, 3}, 9}}",2,2,True,10,20,30,3,3
"{JohnsonSkeleton, 6}",3,3,True,7,20,35,3,4
"{JohnsonSkeleton, 19}",3,3,True,8,20,36,3,4
"{JohnsonSkeleton, 23}",4,3,False,7,20,44,4,5
"{JohnsonSkeleton, 30}",3,3,True,7,20,40,4,4
"{JohnsonSkeleton, 31}",3,3,True,7,20,40,4,4
"{King, {2, 10}}",4,4,True,5,20,46,3,5
"{King, {4, 5}}",4,4,True,6,20,55,3,8
"{Knight, {4, 5}}",2,2,True,10,20,34,2,6
"{Ladder, 10}",2,2,True,10,20,28,2,3
"{LadderRung, 10}",2,2,True,10,20,10,1,1
"{LargestCubicNonplanarDiameter, 3}",3,2,False,8,20,30,3,3
"{MengerSponge, 1}",2,2,True,12,20,24,2,3
"{MoebiusLadder, 10}",3,2,False,9,20,30,3,3
"{NoncayleyTransitive, {20, 4}}",3,2,False,8,20,40,4,4
"{NoncayleyTransitive, {20, 5}}",2,2,True,10,20,40,4,4
"{NoncayleyTransitive, {20, 6}}",4,2,False,7,20,40,4,4
"{NoncayleyTransitive, {20, 7}}",3,2,False,7,20,40,4,4
"{NoncayleyTransitive, {20, 8}}",4,2,False,6,20,50,5,5
"{NoncayleyTransitive, {20, 9}}",3,2,False,8,20,50,5,5
"{NoncayleyTransitive, {20, 10}}",4,3,False,5,20,50,5,5
"{NoncayleyTransitive, {20, 11}}",4,3,False,6,20,50,5,5
"{NoncayleyTransitive, {20, 12}}",2,2,True,10,20,60,6,6
"{NoncayleyTransitive, {20, 13}}",4,3,False,5,20,60,6,6
"{NoncayleyTransitive, {20, 14}}",4,4,True,5,20,60,6,6
"{NoncayleyTransitive, {20, 15}}",4,3,False,6,20,60,6,6
"{NoncayleyTransitive, {20, 16}}",4,4,True,5,20,60,6,6
"{NoncayleyTransitive, {20, 17}}",5,4,False,4,20,60,6,6
"{NoncayleyTransitive, {20, 18}}",5,4,False,4,20,60,6,6
"{NoncayleyTransitive, {20, 19}}",2,2,True,10,20,70,7,7
"{NoncayleyTransitive, {20, 20}}",5,4,False,4,20,70,7,7
"{NoncayleyTransitive, {20, 21}}",4,3,False,5,20,70,7,7
"{NoncayleyTransitive, {20, 22}}",4,4,True,5,20,70,7,7
"{NoncayleyTransitive, {20, 23}}",5,4,False,4,20,70,7,7
"{NoncayleyTransitive, {20, 24}}",4,4,True,5,20,70,7,7
"{NoncayleyTransitive, {20, 25}}",5,4,False,4,20,70,7,7
"{NoncayleyTransitive, {20, 26}}",5,5,True,4,20,70,7,7
"{NoncayleyTransitive, {20, 27}}",5,4,False,4,20,80,8,8
"{NoncayleyTransitive, {20, 28}}",5,4,False,4,20,80,8,8
"{NoncayleyTransitive, {20, 29}}",6,4,False,4,20,80,8,8
"{NoncayleyTransitive, {20, 30}}",5,4,False,4,20,80,8,8
"{NoncayleyTransitive, {20, 31}}",5,5,True,4,20,80,8,8
"{NoncayleyTransitive, {20, 32}}",4,3,False,5,20,80,8,8
"{NoncayleyTransitive, {20, 33}}",4,3,False,5,20,80,8,8
"{NoncayleyTransitive, {20, 34}}",6,4,False,4,20,90,9,9
"{NoncayleyTransitive, {20, 35}}",6,4,False,4,20,90,9,9
"{NoncayleyTransitive, {20, 36}}",6,4,False,4,20,90,9,9
"{NoncayleyTransitive, {20, 37}}",6,4,False,4,20,90,9,9
"{NoncayleyTransitive, {20, 38}}",5,4,False,5,20,90,9,9
"{NoncayleyTransitive, {20, 39}}",4,4,True,5,20,90,9,9
"{NoncayleyTransitive, {20, 41}}",5,5,True,4,20,90,9,9
"{NoncayleyTransitive, {20, 42}}",6,4,False,4,20,100,10,10
"{NoncayleyTransitive, {20, 43}}",6,4,False,4,20,100,10,10
"{NoncayleyTransitive, {20, 44}}",5,4,False,4,20,100,10,10
"{NoncayleyTransitive, {20, 45}}",6,4,False,4,20,100,10,10
"{NoncayleyTransitive, {20, 46}}",5,4,False,5,20,100,10,10
"{NoncayleyTransitive, {20, 47}}",6,4,False,4,20,100,10,10
"{NoncayleyTransitive, {20, 48}}",5,5,True,4,20,100,10,10
"{NoncayleyTransitive, {20, 49}}",5,5,True,4,20,100,10,10
"{NoncayleyTransitive, {20, 50}}",6,4,False,4,20,110,11,11
"{NoncayleyTransitive, {20, 51}}",4,4,True,5,20,110,11,11
"{NoncayleyTransitive, {20, 52}}",6,4,False,4,20,110,11,11
"{NoncayleyTransitive, {20, 53}}",6,4,False,4,20,110,11,11
"{NoncayleyTransitive, {20, 54}}",6,4,False,4,20,110,11,11
"{NoncayleyTransitive, {20, 55}}",7,5,False,3,20,110,11,11
"{NoncayleyTransitive, {20, 56}}",7,5,False,3,20,110,11,11
"{NoncayleyTransitive, {20, 57}}",4,4,True,5,20,120,12,12
"{NoncayleyTransitive, {20, 58}}",6,4,False,4,20,120,12,12
"{NoncayleyTransitive, {20, 59}}",6,4,False,4,20,120,12,12
"{NoncayleyTransitive, {20, 60}}",6,4,False,4,20,120,12,12
"{NoncayleyTransitive, {20, 61}}",5,5,True,4,20,120,12,12
"{NoncayleyTransitive, {20, 62}}",7,5,False,3,20,120,12,12
"{NoncayleyTransitive, {20, 63}}",5,5,True,4,20,120,12,12
"{NoncayleyTransitive, {20, 64}}",10,10,True,2,20,120,12,12
"{NoncayleyTransitive, {20, 65}}",6,4,False,4,20,130,13,13
"{NoncayleyTransitive, {20, 66}}",6,4,False,4,20,130,13,13
"{NoncayleyTransitive, {20, 67}}",8,5,False,3,20,130,13,13
"{NoncayleyTransitive, {20, 68}}",7,6,False,3,20,130,13,13
"{NoncayleyTransitive, {20, 69}}",6,5,False,4,20,130,13,13
"{NoncayleyTransitive, {20, 70}}",5,5,True,4,20,130,13,13
"{NoncayleyTransitive, {20, 71}}",10,10,True,2,20,130,13,13
"{NoncayleyTransitive, {20, 72}}",10,8,False,2,20,140,14,14
"{NoncayleyTransitive, {20, 73}}",8,5,False,3,20,140,14,14
"{NoncayleyTransitive, {20, 74}}",7,6,False,3,20,140,14,14
"{NoncayleyTransitive, {20, 75}}",10,6,False,2,20,140,14,14
"{NoncayleyTransitive, {20, 76}}",10,7,False,2,20,150,15,15
"{NoncayleyTransitive, {20, 77}}",10,7,False,2,20,150,15,15
"{NoncayleyTransitive, {20, 78}}",10,8,False,2,20,150,15,15
"{NoncayleyTransitive, {20, 79}}",10,10,True,2,20,150,15,15
"{NoncayleyTransitive, {20, 80}}",10,8,False,2,20,160,16,16
"{NoncayleyTransitive, {20, 81}}",10,8,False,2,20,160,16,16
"{NoncayleyTransitive, {20, 82}}",10,10,True,2,20,160,16,16
"{Pan, 19}",3,2,False,10,20,20,1,3
"{Path, 20}",2,2,True,10,20,19,1,2
"{PermutationStar, {5, 2}}",4,4,True,5,20,40,4,4
"{Prism, 10}",2,2,True,10,20,30,3,3
"{Queen, {2, 10}}",10,10,True,2,20,118,11,12
"{Queen, {4, 5}}",5,5,True,4,20,110,10,13
"{Quintic, {20, 1}}",4,3,False,6,20,50,5,5
"{ResistanceEquivalent, {20, 1}}",2,2,True,11,20,20,1,4
"{ResistanceEquivalent, {20, 2}}",2,2,True,12,20,20,1,4
"{Rook, {2, 10}}",10,10,True,2,20,100,10,10
"{Snark, {20, 1}}",3,2,False,8,20,30,3,3
"{Snark, {20, 2}}",3,2,False,8,20,30,3,3
"{Snark, {20, 3}}",3,2,False,8,20,30,3,3
"{Snark, {20, 4}}",3,2,False,9,20,30,3,3
"{Snark, {20, 5}}",3,2,False,8,20,30,3,3
"{StackedBook, {3, 5}}",2,2,True,11,20,31,2,5
"{StackedBook, {4, 4}}",2,2,True,10,20,31,2,6
"{StackedPrism, {5, 4}}",3,2,False,8,20,35,3,4
"{Star, 20}",2,2,True,19,20,19,1,19
"{Sun, 10}",10,10,True,10,20,65,2,11
"{Sunlet, 10}",2,2,True,10,20,20,1,3
"{Tetrahedral, 6}",6,4,False,4,20,90,9,9
"ThomassenGraph20",3,2,False,8,20,33,3,5
"Two5Antiprisms",4,3,False,6,20,40,4,4
"Two5CocktailPartyGraphs",5,5,True,4,20,80,8,8
"Two5Crowns",2,2,True,10,20,40,4,4
"{Wheel, 20}",4,3,False,9,20,38,3,19
"6P2+9K1",2,2,True,15,21,6,0,1
"{BananaTree, {4, 5}}",2,2,True,16,21,20,1,4
"{BananaTree, {5, 4}}",2,2,True,15,21,20,1,5
"{Bishop, {3, 7}}",3,3,True,9,21,34,2,4
"{BlackBishop, {6, 7}}",6,6,True,6,21,70,5,10
"BrinkmannGraph",4,2,False,7,21,42,4,4
"{Caveman, {7, 3}}",2,2,True,14,21,21,1,3
"{Circulant, {21, {3, 7}}}",3,3,True,7,21,42,4,4
"{Circulant, {21, {3, 6, 7, 9}}}",7,7,True,3,21,84,8,8
"{Circulant, {21, {1, 2, 4, 5, 8, 10}}}",3,3,True,7,21,126,12,12
"{CompleteBipartite, {2, 19}}",2,2,True,19,21,38,2,19
"{CompleteBipartite, {3, 18}}",2,2,True,18,21,54,3,18
"{CompleteBipartite, {4, 17}}",2,2,True,17,21,68,4,17
"{CompleteBipartite, {5, 16}}",2,2,True,16,21,80,5,16
"{CompleteBipartite, {6, 15}}",2,2,True,15,21,90,6,15
"{CompleteBipartite, {7, 14}}",2,2,True,14,21,98,7,14
"{CompleteBipartite, {8, 13}}",2,2,True,13,21,104,8,13
"{CompleteBipartite, {9, 12}}",2,2,True,12,21,108,9,12
"{CompleteBipartite, {10, 11}}",2,2,True,11,21,110,10,11
"{CompleteTree, {4, 3}}",2,2,True,17,21,20,1,5
"{CompleteTripartite, {1, 10, 10}}",3,3,True,10,21,120,11,20
"{CompleteTripartite, {2, 9, 10}}",3,3,True,10,21,128,11,19
"{CompleteTripartite, {3, 8, 10}}",3,3,True,10,21,134,11,18
"{CompleteTripartite, {3, 9, 9}}",3,3,True,9,21,135,12,18
"{CompleteTripartite, {4, 7, 10}}",3,3,True,10,21,138,11,17
"{CompleteTripartite, {4, 8, 9}}",3,3,True,9,21,140,12,17
"{CompleteTripartite, {5, 6, 10}}",3,3,True,10,21,140,11,16
"{CompleteTripartite, {5, 7, 9}}",3,3,True,9,21,143,12,16
"{CompleteTripartite, {5, 8, 8}}",3,3,True,8,21,144,13,16
"{CompleteTripartite, {6, 6, 9}}",3,3,True,9,21,144,12,15
"{CompleteTripartite, {6, 7, 8}}",3,3,True,8,21,146,13,15
"{CompleteTripartite, {7, 7, 7}}",3,3,True,7,21,147,14,14
"{DutchWindmill, {4, 6}}",2,2,True,12,21,24,2,8
"{DutchWindmill, {5, 5}}",3,2,False,10,21,25,2,10
"{Empty, 21}",1,1,True,21,21,0,0,0
"{FibonacciCube, 6}",2,2,True,11,21,38,2,6
"{Firecracker, {3, 7}}",2,2,True,17,21,20,1,6
"{Firecracker, {7, 3}}",2,2,True,11,21,20,1,3
"{Gear, 10}",2,2,True,11,21,30,2,10
"{GeneralizedHexagon, {2, 1}}",3,3,True,7,21,42,4,4
"{Grid, {3, 7}}",2,2,True,11,21,32,2,4
"{Helm, 10}",3,3,True,11,21,30,1,10
"{JohnsonSkeleton, 58}",4,3,False,8,21,35,3,5
"{King, {3, 7}}",4,4,True,8,21,56,3,8
"{Kneser, {7, 2}}",5,3,False,6,21,105,10,10
"{Knight, {3, 7}}",2,2,True,11,21,32,2,4
"{MongolianTent, {4, 5}}",2,2,True,11,21,34,2,4
"{Pan, 20}",2,2,True,11,21,21,1,3
